Karnataka White Rose Kushal Na;"""Karnataka White Rose Kushal Na"",";;Karnataka White Rose Kushal Na;"""Karnataka White Rose Kushal Na"","
Wisdom SchoolYaseen Nagar H P R ;"""Wisdom SchoolYaseen Nagar H P R "",";;Wisdom SchoolYaseen Nagar H P R ;"""Wisdom SchoolYaseen Nagar H P R "","
Priya Eng Hps & Hs Lingarajapura;"""Priya Eng Hps & Hs Lingarajapura"",";;Priya Eng Hps & Hs Lingarajapura;"""Priya Eng Hps & Hs Lingarajapura"","
Ruby International Sch;"""Ruby International Sch"",";;Ruby International Sch;"""Ruby International Sch"","
Siddhartha Eng Hps K.G.Halli;"""Siddhartha Eng Hps K.G.Halli"",";;Siddhartha Eng Hps K.G.Halli;"""Siddhartha Eng Hps K.G.Halli"","
Choice Hps Venkateshpura;"""Choice Hps Venkateshpura"",";;Choice Hps Venkateshpura;"""Choice Hps Venkateshpura"","
C.C Lord'S Convent Venkateshpura;"""C.C Lord'S Convent Venkateshpura"",";;C.C Lord'S Convent Venkateshpura;"""C.C Lord'S Convent Venkateshpura"","
Karnataka Vidyanikethan English Sch;"""Karnataka Vidyanikethan English Sch"",";;Karnataka Vidyanikethan English Sch;"""Karnataka Vidyanikethan English Sch"","
Parijatha H S Venkteshpuram;"""Parijatha H S Venkteshpuram"",";;Parijatha H S Venkteshpuram;"""Parijatha H S Venkteshpuram"","
Siddhartha Com P U C;"""Siddhartha Com P U C"",";;Siddhartha Com P U C;"""Siddhartha Com P U C"","
Indira Memorial Kan/Eng Hps & Hs;"""Indira Memorial Kan/Eng Hps & Hs"",";;Indira Memorial Kan/Eng Hps & Hs;"""Indira Memorial Kan/Eng Hps & Hs"","
Quwathul Islam Girls H S K G Halli;"""Quwathul Islam Girls H S K G Halli"",";;Quwathul Islam Girls H S K G Halli;"""Quwathul Islam Girls H S K G Halli"","
St Frazer Hps & Hs Rashad Nagar;"""St Frazer Hps & Hs Rashad Nagar"",";;St Frazer Hps & Hs Rashad Nagar;"""St Frazer Hps & Hs Rashad Nagar"","
Sunad Ied School Kariyannanapalya;"""Sunad Ied School Kariyannanapalya"",";;Sunad Ied School Kariyannanapalya;"""Sunad Ied School Kariyannanapalya"","
St Fathima Hps& Hs Brundavanalayout;"""St Fathima Hps& Hs Brundavanalayout"",";;St Fathima Hps& Hs Brundavanalayout;"""St Fathima Hps& Hs Brundavanalayout"","
St Therasa Primary School;"""St Therasa Primary School"",";;St Therasa Primary School;"""St Therasa Primary School"","
New National School K.G.Halli;"""New National School K.G.Halli"",";;New National School K.G.Halli;"""New National School K.G.Halli"","
Radiance High School;"""Radiance High School"",";;Radiance High School;"""Radiance High School"","
The Don Trust,Benson Town;"""The Don Trust,Benson Town"",";;The Don Trust,Benson Town;"""The Don Trust,Benson Town"","
Veerabadra Swamy High School;"""Veerabadra Swamy High School"",";;Veerabadra Swamy High School;"""Veerabadra Swamy High School"","
Gthps Periyar Nagar;"""Gthps Periyar Nagar"",";;Gthps Periyar Nagar;"""Gthps Periyar Nagar"","
Guhps School Zia Street D J Ha;"""Guhps School Zia Street D J Ha"",";;Guhps School Zia Street D J Ha;"""Guhps School Zia Street D J Ha"","
Gulps Modi Road D J Halli;"""Gulps Modi Road D J Halli"",";;Gulps Modi Road D J Halli;"""Gulps Modi Road D J Halli"","
Gumpgs Dj Halli;"""Gumpgs Dj Halli"",";;Gumpgs Dj Halli;"""Gumpgs Dj Halli"","
Kushal English School D J Hall;"""Kushal English School D J Hall"",";;Kushal English School D J Hall;"""Kushal English School D J Hall"","
Indian United Ehps ;"""Indian United Ehps "",";;Indian United Ehps ;"""Indian United Ehps "","
Hajira School Modi Road Devara;"""Hajira School Modi Road Devara"",";;Hajira School Modi Road Devara;"""Hajira School Modi Road Devara"","
Jamia Ashrafiya School D.J.Hal;"""Jamia Ashrafiya School D.J.Hal"",";;Jamia Ashrafiya School D.J.Hal;"""Jamia Ashrafiya School D.J.Hal"","
Mayor Kan/Eng Hps & Hs D.J Halli;"""Mayor Kan/Eng Hps & Hs D.J Halli"",";;Mayor Kan/Eng Hps & Hs D.J Halli;"""Mayor Kan/Eng Hps & Hs D.J Halli"","
Vidya Sagar Kan Eng Hps & Hs D.J;"""Vidya Sagar Kan Eng Hps & Hs D.J"",";;Vidya Sagar Kan Eng Hps & Hs D.J;"""Vidya Sagar Kan Eng Hps & Hs D.J"","
Subhash Memorial Hps & Hs D.J.H;"""Subhash Memorial Hps & Hs D.J.H"",";;Subhash Memorial Hps & Hs D.J.H;"""Subhash Memorial Hps & Hs D.J.H"","
Modern Public Hps & Hs D.J.Halli;"""Modern Public Hps & Hs D.J.Halli"",";;Modern Public Hps & Hs D.J.Halli;"""Modern Public Hps & Hs D.J.Halli"","
Govt Urdu High SchoolD.J Halli;"""Govt Urdu High SchoolD.J Halli"",";;Govt Urdu High SchoolD.J Halli;"""Govt Urdu High SchoolD.J Halli"","
Vidya Jyothi Hps & Hs;"""Vidya Jyothi Hps & Hs"",";;Vidya Jyothi Hps & Hs;"""Vidya Jyothi Hps & Hs"","
Little Bels Primary School D.J.Hall;"""Little Bels Primary School D.J.Hall"",";;Little Bels Primary School D.J.Hall;"""Little Bels Primary School D.J.Hall"","
Gkmps Devarjeevanahalli;"""Gkmps Devarjeevanahalli"",";;Gkmps Devarjeevanahalli;"""Gkmps Devarjeevanahalli"","
Spurthy Nietan  High School;"""Spurthy Nietan  High School"",";;Spurthy Nietan  High School;"""Spurthy Nietan  High School"","
St.Marys English Hr.Primary School;"""St.Marys English Hr.Primary School"",";;St.Marys English Hr.Primary School;"""St.Marys English Hr.Primary School"","
Corporation High School;"""Corporation High School"",";;Corporation High School;"""Corporation High School"","
Royal Kan/Eng Hps Modi Road;"""Royal Kan/Eng Hps Modi Road"",";;Royal Kan/Eng Hps Modi Road;"""Royal Kan/Eng Hps Modi Road"","
Modern Kan/ Eng School Modi Road;"""Modern Kan/ Eng School Modi Road"",";;Modern Kan/ Eng School Modi Road;"""Modern Kan/ Eng School Modi Road"","
Govt Pre-University College;"""Govt Pre-University College"",";;Govt Pre-University College;"""Govt Pre-University College"","
Don Bosco Primary School D J Halli;"""Don Bosco Primary School D J Halli"",";;Don Bosco Primary School D J Halli;"""Don Bosco Primary School D J Halli"","
Globe School Modigarden;"""Globe School Modigarden"",";;Globe School Modigarden;"""Globe School Modigarden"","
Twin Bright School D J Halli;"""Twin Bright School D J Halli"",";;Twin Bright School D J Halli;"""Twin Bright School D J Halli"","
Govt Urdu Model Boys Primary School,Guva Garden;"""Govt Urdu Model Boys Primary School,Guva Garden"",";;Govt Urdu Model Boys Primary School,Guva Garden;"""Govt Urdu Model Boys Primary School,Guva Garden"","
Allameen Urdu Higher Primary School;"""Allameen Urdu Higher Primary School"",";;Allameen Urdu Higher Primary School;"""Allameen Urdu Higher Primary School"","
Mect Public School;"""Mect Public School"",";;Mect Public School;"""Mect Public School"","
Huda National Primary School;"""Huda National Primary School"",";;Huda National Primary School;"""Huda National Primary School"","
Sri Mallikarjuna Swamy Nursery And Primary School;"""Sri Mallikarjuna Swamy Nursery And Primary School"",";;Sri Mallikarjuna Swamy Nursery And Primary School;"""Sri Mallikarjuna Swamy Nursery And Primary School"","
Abdul Kalam Primary School,Modi Garden;"""Abdul Kalam Primary School,Modi Garden"",";;Abdul Kalam Primary School,Modi Garden;"""Abdul Kalam Primary School,Modi Garden"","
Huda National High School;"""Huda National High School"",";;Huda National High School;"""Huda National High School"","
Alwin Ehps & Hs  Ganganagar;"""Alwin Ehps & Hs  Ganganagar"",";;Alwin Ehps & Hs  Ganganagar;"""Alwin Ehps & Hs  Ganganagar"","
Guhps Ganganagar;"""Guhps Ganganagar"",";;Guhps Ganganagar;"""Guhps Ganganagar"","
Gem Ehps & Hs Ganganagar;"""Gem Ehps & Hs Ganganagar"",";;Gem Ehps & Hs Ganganagar;"""Gem Ehps & Hs Ganganagar"","
Gkmps Ganganagar;"""Gkmps Ganganagar"",";;Gkmps Ganganagar;"""Gkmps Ganganagar"","
Hgn Kan Hps Ganganagara;"""Hgn Kan Hps Ganganagara"",";;Hgn Kan Hps Ganganagara;"""Hgn Kan Hps Ganganagara"","
Radhakrishna Hps & Hs Ganganagar;"""Radhakrishna Hps & Hs Ganganagar"",";;Radhakrishna Hps & Hs Ganganagar;"""Radhakrishna Hps & Hs Ganganagar"","
Bbmp High School  Ganganagar;"""Bbmp High School  Ganganagar"",";;Bbmp High School  Ganganagar;"""Bbmp High School  Ganganagar"","
Rt Nagar Ehps & Hs;"""Rt Nagar Ehps & Hs"",";;Rt Nagar Ehps & Hs;"""Rt Nagar Ehps & Hs"","
Balak Ehps J.C Nagar;"""Balak Ehps J.C Nagar"",";;Balak Ehps J.C Nagar;"""Balak Ehps J.C Nagar"","
Twinkle Star Hps & Hs Ganganagar;"""Twinkle Star Hps & Hs Ganganagar"",";;Twinkle Star Hps & Hs Ganganagar;"""Twinkle Star Hps & Hs Ganganagar"","
Universal Ehps & Hs Ganganagar;"""Universal Ehps & Hs Ganganagar"",";;Universal Ehps & Hs Ganganagar;"""Universal Ehps & Hs Ganganagar"","
Vani Ehps & Hs  Ganganagar;"""Vani Ehps & Hs  Ganganagar"",";;Vani Ehps & Hs  Ganganagar;"""Vani Ehps & Hs  Ganganagar"","
Vidya Vahini Ehps & Hs Ganganagar;"""Vidya Vahini Ehps & Hs Ganganagar"",";;Vidya Vahini Ehps & Hs Ganganagar;"""Vidya Vahini Ehps & Hs Ganganagar"","
Boston Edu Society Hps & Hs;"""Boston Edu Society Hps & Hs"",";;Boston Edu Society Hps & Hs;"""Boston Edu Society Hps & Hs"","
Mamatha  SchoolHmt Lay Out;"""Mamatha  SchoolHmt Lay Out"",";;Mamatha  SchoolHmt Lay Out;"""Mamatha  SchoolHmt Lay Out"","
Siddhartha Pub Hps & Hs Rt Nagar;"""Siddhartha Pub Hps & Hs Rt Nagar"",";;Siddhartha Pub Hps & Hs Rt Nagar;"""Siddhartha Pub Hps & Hs Rt Nagar"","
Guhps Kausar Nagar;"""Guhps Kausar Nagar"",";;Guhps Kausar Nagar;"""Guhps Kausar Nagar"","
Noor Ahmed Ali Khan Memorial Hps & Hs Ganganagr ;"""Noor Ahmed Ali Khan Memorial Hps & Hs Ganganagr "",";;Noor Ahmed Ali Khan Memorial Hps & Hs Ganganagr ;"""Noor Ahmed Ali Khan Memorial Hps & Hs Ganganagr "","
Presidency Hps & Hs Rt Nagar;"""Presidency Hps & Hs Rt Nagar"",";;Presidency Hps & Hs Rt Nagar;"""Presidency Hps & Hs Rt Nagar"","
Trilium Public School;"""Trilium Public School"",";;Trilium Public School;"""Trilium Public School"","
Modern Public English School Ganganaga;"""Modern Public English School Ganganaga"",";;Modern Public English School Ganganaga;"""Modern Public English School Ganganaga"","
Crown Convent Hps & Hs;"""Crown Convent Hps & Hs"",";;Crown Convent Hps & Hs;"""Crown Convent Hps & Hs"","
Bhagini Niveditha H S Dinnur M Road;"""Bhagini Niveditha H S Dinnur M Road"",";;Bhagini Niveditha H S Dinnur M Road;"""Bhagini Niveditha H S Dinnur M Road"","
G R V Hps And Hs Dena Bank Colony ;"""G R V Hps And Hs Dena Bank Colony "",";;G R V Hps And Hs Dena Bank Colony ;"""G R V Hps And Hs Dena Bank Colony "","
Keneth Gergo Public School;"""Keneth Gergo Public School"",";;Keneth Gergo Public School;"""Keneth Gergo Public School"","
Latheef Scienc Technology Primary School;"""Latheef Scienc Technology Primary School"",";;Latheef Scienc Technology Primary School;"""Latheef Scienc Technology Primary School"","
Reva Independent P.U College ;"""Reva Independent P.U College "",";;Reva Independent P.U College ;"""Reva Independent P.U College "","
Vidyavahini P.U.College;"""Vidyavahini P.U.College"",";;Vidyavahini P.U.College;"""Vidyavahini P.U.College"","
Army Public School;"""Army Public School"",";;Army Public School;"""Army Public School"","
Newera School;"""Newera School"",";;Newera School;"""Newera School"","
Glps Raj Bhavan;"""Glps Raj Bhavan"",";;Glps Raj Bhavan;"""Glps Raj Bhavan"","
Gkmps S R Nagara;"""Gkmps S R Nagara"",";;Gkmps S R Nagara;"""Gkmps S R Nagara"","
Devangha Khps ;"""Devangha Khps "",";;Devangha Khps ;"""Devangha Khps "","
Devanga  Samithi;"""Devanga  Samithi"",";;Devanga  Samithi;"""Devanga  Samithi"","
St Joseph Indian Middle School;"""St Joseph Indian Middle School"",";;St Joseph Indian Middle School;"""St Joseph Indian Middle School"","
Mithralaya Klps & Ehps  Mission Road;"""Mithralaya Klps & Ehps  Mission Road"",";;Mithralaya Klps & Ehps  Mission Road;"""Mithralaya Klps & Ehps  Mission Road"","
Stracey Memorial Hps & Hs;"""Stracey Memorial Hps & Hs"",";;Stracey Memorial Hps & Hs;"""Stracey Memorial Hps & Hs"","
Lilly'S  School Hps & Hs;"""Lilly'S  School Hps & Hs"",";;Lilly'S  School Hps & Hs;"""Lilly'S  School Hps & Hs"","
Csi Bilingual Hps Sr Nagar;"""Csi Bilingual Hps Sr Nagar"",";;Csi Bilingual Hps Sr Nagar;"""Csi Bilingual Hps Sr Nagar"","
G H S Sampangiramanagara;"""G H S Sampangiramanagara"",";;G H S Sampangiramanagara;"""G H S Sampangiramanagara"","
Devanga Sangha High Sch;"""Devanga Sangha High Sch"",";;Devanga Sangha High Sch;"""Devanga Sangha High Sch"","
Mitralaya Girls H S Mission Road;"""Mitralaya Girls H S Mission Road"",";;Mitralaya Girls H S Mission Road;"""Mitralaya Girls H S Mission Road"","
St.Josephs Indian High Sch;"""St.Josephs Indian High Sch"",";;St.Josephs Indian High Sch;"""St.Josephs Indian High Sch"","
Mitalaya Girls Middle School;"""Mitalaya Girls Middle School"",";;Mitalaya Girls Middle School;"""Mitalaya Girls Middle School"","
St Glorious Hps & Hs Sr Nagar;"""St Glorious Hps & Hs Sr Nagar"",";;St Glorious Hps & Hs Sr Nagar;"""St Glorious Hps & Hs Sr Nagar"","
Gklps Kadirayanapalypalya Cock;"""Gklps Kadirayanapalypalya Cock"",";;Gklps Kadirayanapalypalya Cock;"""Gklps Kadirayanapalypalya Cock"","
Gtmps Cox Town;"""Gtmps Cox Town"",";;Gtmps Cox Town;"""Gtmps Cox Town"","
Holy Sheperd K Aided P School;"""Holy Sheperd K Aided P School"",";;Holy Sheperd K Aided P School;"""Holy Sheperd K Aided P School"","
Sri Sangama Khp School;"""Sri Sangama Khp School"",";;Sri Sangama Khp School;"""Sri Sangama Khp School"","
Gkmps Sarvgnanagara;"""Gkmps Sarvgnanagara"",";;Gkmps Sarvgnanagara;"""Gkmps Sarvgnanagara"","
Holy Shephred  School;"""Holy Shephred  School"",";;Holy Shephred  School;"""Holy Shephred  School"","
Shanthinikethana  Hps ;"""Shanthinikethana  Hps "",";;Shanthinikethana  Hps ;"""Shanthinikethana  Hps "","
Mathruka Nikthan Kupehps;"""Mathruka Nikthan Kupehps"",";;Mathruka Nikthan Kupehps;"""Mathruka Nikthan Kupehps"","
Meg Up Graded Pri School Ranga;"""Meg Up Graded Pri School Ranga"",";;Meg Up Graded Pri School Ranga;"""Meg Up Graded Pri School Ranga"","
S.M.K. Primary School;"""S.M.K. Primary School"",";;S.M.K. Primary School;"""S.M.K. Primary School"","
Sobhana Memorial School Wheeler Roa;"""Sobhana Memorial School Wheeler Roa"",";;Sobhana Memorial School Wheeler Roa;"""Sobhana Memorial School Wheeler Roa"","
Govt. H S M.M.Road Sarvaganagara ;"""Govt. H S M.M.Road Sarvaganagara "",";;Govt. H S M.M.Road Sarvaganagara ;"""Govt. H S M.M.Road Sarvaganagara "","
St.Aloysius H S Cox Town;"""St.Aloysius H S Cox Town"",";;St.Aloysius H S Cox Town;"""St.Aloysius H S Cox Town"","
B B M P Coxtown H S;"""B B M P Coxtown H S"",";;B B M P Coxtown H S;"""B B M P Coxtown H S"","
M.E.G High School;"""M.E.G High School"",";;M.E.G High School;"""M.E.G High School"","
United Education Society Holy Savier English School;"""United Education Society Holy Savier English School"",";;United Education Society Holy Savier English School;"""United Education Society Holy Savier English School"","
Mother Theresa Public School;"""Mother Theresa Public School"",";;Mother Theresa Public School;"""Mother Theresa Public School"","
East Point Hps & H S;"""East Point Hps & H S"",";;East Point Hps & H S;"""East Point Hps & H S"","
Ghps Banasvadi;"""Ghps Banasvadi"",";;Ghps Banasvadi;"""Ghps Banasvadi"","
Maruthi Vidyalaya Hps & H S;"""Maruthi Vidyalaya Hps & H S"",";;Maruthi Vidyalaya Hps & H S;"""Maruthi Vidyalaya Hps & H S"","
New Balwin Hps & Hs Banasawadi;"""New Balwin Hps & Hs Banasawadi"",";;New Balwin Hps & Hs Banasawadi;"""New Balwin Hps & Hs Banasawadi"","
Patel Public School Banasawadi;"""Patel Public School Banasawadi"",";;Patel Public School Banasawadi;"""Patel Public School Banasawadi"","
St. Joseph Eng Janaki Ram Layout;"""St. Joseph Eng Janaki Ram Layout"",";;St. Joseph Eng Janaki Ram Layout;"""St. Joseph Eng Janaki Ram Layout"","
New Florance Public School;"""New Florance Public School"",";;New Florance Public School;"""New Florance Public School"","
Jyothi High School;"""Jyothi High School"",";;Jyothi High School;"""Jyothi High School"","
New Baldwin Residetial School;"""New Baldwin Residetial School"",";;New Baldwin Residetial School;"""New Baldwin Residetial School"","
Little Angels School Kammanahalli;"""Little Angels School Kammanahalli"",";;Little Angels School Kammanahalli;"""Little Angels School Kammanahalli"","
St Charles Ehs School Kammanahalli;"""St Charles Ehs School Kammanahalli"",";;St Charles Ehs School Kammanahalli;"""St Charles Ehs School Kammanahalli"","
Tawakkal Primary School;"""Tawakkal Primary School"",";;Tawakkal Primary School;"""Tawakkal Primary School"","
Patel Public School Subbaiahnapalya;"""Patel Public School Subbaiahnapalya"",";;Patel Public School Subbaiahnapalya;"""Patel Public School Subbaiahnapalya"","
Evershine High School Kammanahalli;"""Evershine High School Kammanahalli"",";;Evershine High School Kammanahalli;"""Evershine High School Kammanahalli"","
Sri Sai Sathyanarayana;"""Sri Sai Sathyanarayana"",";;Sri Sai Sathyanarayana;"""Sri Sai Sathyanarayana"","
B.E.T.Pre-University College;"""B.E.T.Pre-University College"",";;B.E.T.Pre-University College;"""B.E.T.Pre-University College"","
Jaigopal Garodia School;"""Jaigopal Garodia School"",";;Jaigopal Garodia School;"""Jaigopal Garodia School"","
Gtehps Murphytown ;"""Gtehps Murphytown "",";;Gtehps Murphytown ;"""Gtehps Murphytown "","
Gthps Murpgytown;"""Gthps Murpgytown"",";;Gthps Murpgytown;"""Gthps Murpgytown"","
Gkhps Murphy Town;"""Gkhps Murphy Town"",";;Gkhps Murphy Town;"""Gkhps Murphy Town"","
Chennakeshava Swamy Hps ;"""Chennakeshava Swamy Hps "",";;Chennakeshava Swamy Hps ;"""Chennakeshava Swamy Hps "","
Recessection Hps & Hs Hysala Nag;"""Recessection Hps & Hs Hysala Nag"",";;Recessection Hps & Hs Hysala Nag;"""Recessection Hps & Hs Hysala Nag"","
Indiranagara  H P School  Hysal;"""Indiranagara  H P School  Hysal"",";;Indiranagara  H P School  Hysal;"""Indiranagara  H P School  Hysal"","
B B M P Girls Hs Hysala Naga;"""B B M P Girls Hs Hysala Naga"",";;B B M P Girls Hs Hysala Naga;"""B B M P Girls Hs Hysala Naga"","
Silican City Uhps Indiranagara;"""Silican City Uhps Indiranagara"",";;Silican City Uhps Indiranagara;"""Silican City Uhps Indiranagara"","
Puscos Hps & Hs Indiranagara;"""Puscos Hps & Hs Indiranagara"",";;Puscos Hps & Hs Indiranagara;"""Puscos Hps & Hs Indiranagara"","
Ghps Binnamangala ;"""Ghps Binnamangala "",";;Ghps Binnamangala ;"""Ghps Binnamangala "","
The Young Indian Eng School;"""The Young Indian Eng School"",";;The Young Indian Eng School;"""The Young Indian Eng School"","
Sree Cavery Hps & Hs Hoysla Nagar;"""Sree Cavery Hps & Hs Hoysla Nagar"",";;Sree Cavery Hps & Hs Hoysla Nagar;"""Sree Cavery Hps & Hs Hoysla Nagar"","
Shri Sharada Vidya Nikethan;"""Shri Sharada Vidya Nikethan"",";;Shri Sharada Vidya Nikethan;"""Shri Sharada Vidya Nikethan"","
Tiny Toys SchoolLakshmipuram;"""Tiny Toys SchoolLakshmipuram"",";;Tiny Toys SchoolLakshmipuram;"""Tiny Toys SchoolLakshmipuram"","
Rakum SchoolFor The Blind I Naga;"""Rakum SchoolFor The Blind I Naga"",";;Rakum SchoolFor The Blind I Naga;"""Rakum SchoolFor The Blind I Naga"","
Holy Shepherd High SchoolIndiranagar;"""Holy Shepherd High SchoolIndiranagar"",";;Holy Shepherd High SchoolIndiranagar;"""Holy Shepherd High SchoolIndiranagar"","
Hamsadwani School;"""Hamsadwani School"",";;Hamsadwani School;"""Hamsadwani School"","
Spastics Society Of Karnataka;"""Spastics Society Of Karnataka"",";;Spastics Society Of Karnataka;"""Spastics Society Of Karnataka"","
